epoch,lr-AdamW,remote_inlier@1,remote_inlier@10,remote_inlier@3,remote_inlier@5,remote_mean_error,remote_mean_matches,remote_median_error,remote_num_matches,remote_num_pairs,remote_pair_inlier@1,remote_pair_inlier@10,remote_pair_inlier@3,remote_pair_inlier@5,remote_pitch_inlier@5,remote_pitch_median_error,remote_pitch_num_pairs,remote_roll_inlier@5,remote_roll_median_error,remote_roll_num_pairs,remote_scale_inlier@5,remote_scale_median_error,remote_scale_num_pairs,remote_translation_inlier@5,remote_translation_median_error,remote_translation_num_pairs,remote_yaw_inlier@5,remote_yaw_median_error,remote_yaw_num_pairs,step,train/forward_time_epoch,train/forward_time_step,train/loss_c_epoch,train/loss_c_step,train/loss_epoch,train/loss_f_epoch,train/loss_f_step,train/loss_rf_epoch,train/loss_rf_step,train/loss_step,train/num_matches_epoch,train/num_matches_step
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220049,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220049,,0.0931563526391983,,0.003542064456269145,,,0.07400043308734894,,0.00561553705483675,0.06835795193910599,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220099,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220099,,0.09262913465499878,,0.0027917667757719755,,,0.08147601038217545,,0.003896888345479965,0.07186946272850037,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220149,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220149,,0.09400318562984467,,0.0053175888024270535,,,0.07506217062473297,,0.000907832058146596,0.06627514958381653,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220199,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220199,,0.09371834993362427,,0.003217005170881748,,,0.077042356133461,,0.0012964480556547642,0.0661473423242569,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220249,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220249,,0.09435611218214035,,0.004865732043981552,,,0.049449555575847626,,0.0009197963518090546,0.04534517228603363,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220299,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220299,,0.0930427685379982,,0.003807202447205782,,,0.05955776199698448,,0.000983376638032496,0.052436791360378265,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220349,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220349,,0.0923059731721878,,0.005594384856522083,,,0.06688018143177032,,0.0009725517593324184,0.060071080923080444,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220399,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220399,,0.09257366508245468,,0.0028658993542194366,,,0.049658797681331635,,0.001180822029709816,0.04377376288175583,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220449,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220449,,0.09297510981559753,,0.002672445960342884,,,0.07484687864780426,,0.0014941898407414556,0.06404414027929306,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220499,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220499,,0.09281177818775177,,0.0040727779269218445,,,0.06909859925508499,,0.0011251970427110791,0.06047685444355011,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220549,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220549,,0.09317876398563385,,0.0053228093311190605,,,0.08908942341804504,,0.0029299461748450994,0.07952429354190826,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220599,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220599,,0.0928189605474472,,0.0035277926363050938,,,0.07118969410657883,,0.0014105653390288353,0.06189011037349701,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220649,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220649,,0.09293568134307861,,0.002014860510826111,,,0.09782303124666214,,0.0010454608127474785,0.08131874352693558,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220699,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220699,,0.09267766773700714,,0.0014859280781820416,,,0.07661210000514984,,0.0007256109965965152,0.06350122392177582,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220749,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220749,,0.09246683120727539,,0.0031454169657081366,,,0.0693572610616684,,0.001078387489542365,0.059709612280130386,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220799,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220799,,0.09344665706157684,,0.0034432169049978256,,,0.07554702460765839,,0.0012947754003107548,0.0651756152510643,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220849,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220849,,0.09370427578687668,,0.003476799000054598,,,0.07073896378278732,,0.0014883929397910833,0.0615563690662384,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220899,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220899,,0.09327622503042221,,0.0031507425010204315,,,0.058838918805122375,,0.0010379739105701447,0.0512598492205143,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220949,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220949,,0.09355513751506805,,0.005426415707916021,,,0.07385540753602982,,0.0014349054545164108,0.06594564765691757,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220999,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220999,,0.09249643236398697,,0.004141896963119507,,,0.06355959177017212,,0.0011020007077604532,0.05609156936407089,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221049,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221049,,0.09238938987255096,,0.01591159962117672,,,0.07500885426998138,,0.0009456294355913997,0.0768643170595169,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221099,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221099,,0.09262985736131668,,0.0033661415800452232,,,0.06898469477891922,,0.0026570234913378954,0.06121092289686203,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221149,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221149,,0.09251588582992554,,0.007855679839849472,,,0.050045646727085114,,0.001221747719682753,0.04911394789814949,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221199,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221199,,0.09266074001789093,,0.02055809646844864,,,0.07124543190002441,,0.004235432483255863,0.08178986608982086,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221249,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221249,,0.09447374939918518,,0.003914844710379839,,,0.06822411715984344,,0.0014672365505248308,0.05996137857437134,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221299,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221299,,0.09309300780296326,,0.006758307106792927,,,0.0580621175467968,,0.0011376882903277874,0.054345689713954926,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221349,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221349,,0.09282968938350677,,0.0048746527172625065,,,0.06521390378475189,,0.0011634185211732984,0.058209195733070374,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221399,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221399,,0.09255833923816681,,0.004104582127183676,,,0.06307360529899597,,0.0008763137739151716,0.0554397776722908,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221449,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221449,,0.09252607822418213,,0.005824991501867771,,,0.06831492483615875,,0.001321063027717173,0.06179799512028694,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221499,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221499,,0.0929701030254364,,0.0030470257624983788,,,0.07057946920394897,,0.0016805207123979926,0.061191122978925705,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221549,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221549,,0.09301043301820755,,0.003707700874656439,,,0.05969666317105293,,0.0013582638930529356,0.05282329395413399,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221599,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221599,,0.09271969646215439,,0.0024520396254956722,,,0.12406448274850845,,0.0008269104873761535,0.10253053158521652,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221649,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221649,,0.09303812682628632,,0.003513108240440488,,,0.08962453901767731,,0.002021957654505968,0.07723469287157059,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221699,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221699,,0.09244693070650101,,0.002524284878745675,,,0.07352723181247711,,0.0008539169211871922,0.06219998747110367,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221749,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221749,,0.09304779022932053,,0.00529333483427763,,,0.0964910089969635,,0.0009918173309415579,0.08347796648740768,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221799,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221799,,0.0924062728881836,,0.0035121492110192776,,,0.06258217245340347,,0.0011993562802672386,0.054777245968580246,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221849,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221849,,0.093153215944767,,0.0036713965237140656,,,0.07189854979515076,,0.003974612802267075,0.06516484916210175,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221899,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221899,,0.09275583922863007,,0.002653516596183181,,,0.06476784497499466,,0.0026370887644588947,0.05710487812757492,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221949,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221949,,0.09290086477994919,,0.005904798395931721,,,0.07457304000854492,,0.0011561168357729912,0.06671934574842453,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221999,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221999,,0.09263681620359421,,0.004464170429855585,,,0.0826721340417862,,0.0019401854369789362,0.07254207134246826,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222049,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222049,,0.0926453247666359,,0.010655069723725319,,,0.057251688092947006,,0.001860220916569233,0.05831664055585861,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222099,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222099,,0.09290741384029388,,0.007265935186296701,,,0.08120771497488022,,0.0009740402456372976,0.07320614904165268,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222149,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222149,,0.09277942776679993,,0.0028704595752060413,,,0.0693124383687973,,0.0009634137386456132,0.059283822774887085,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222199,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222199,,0.09305238723754883,,0.005015901289880276,,,0.06441081315279007,,0.0011650307569652796,0.05770958214998245,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222249,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222249,,0.09254597127437592,,0.007208137772977352,,,0.08262903243303299,,0.0014903341652825475,0.07480169832706451,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222299,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222299,,0.09255737066268921,,0.004685165360569954,,,0.07660751789808273,,0.001409146236255765,0.06738032400608063,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222349,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222349,,0.09396228939294815,,0.002230824902653694,,,0.04350102320313454,,0.0007177356164902449,0.03774937987327576,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222399,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222399,,0.0923648476600647,,0.005354979075491428,,,0.05842985212802887,,0.0010127981659024954,0.05311165750026703,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222449,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222449,,0.09255832433700562,,0.006045294925570488,,,0.05676988139748573,,0.0014003212563693523,0.052861519157886505,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222499,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222499,,0.09281378984451294,,0.005506549030542374,,,0.08177314698696136,,0.0028409564401954412,0.07376602292060852,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222549,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222549,,0.09279744327068329,,0.0027777361683547497,,,0.08584453165531158,,0.0017525809817016125,0.07320594787597656,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222599,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222599,,0.09299488365650177,,0.0033067362383008003,,,0.05565403029322624,,0.0008378159254789352,0.048667777329683304,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222649,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222649,,0.09278246015310287,,0.004022031091153622,,,0.06591558456420898,,0.003560811746865511,0.060315314680337906,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222699,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222699,,0.09300047159194946,,0.00390843627974391,,,0.07066237926483154,,0.0008707214146852493,0.06130906194448471,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222749,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222749,,0.09287253022193909,,0.003628379665315151,,,0.12862162292003632,,0.0013068742118775845,0.10783255845308304,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222799,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222799,,0.0927642434835434,,0.002114333678036928,,,0.0655348002910614,,0.0014693980338051915,0.05601157248020172,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222849,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222849,,0.09276580810546875,,0.062101513147354126,,,0.057349808514118195,,0.0011427882127463818,0.10912414640188217,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222899,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222899,,0.09359923005104065,,0.0034788046032190323,,,0.07963129132986069,,0.002083255909383297,0.06926709413528442,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222949,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222949,,0.09248526394367218,,0.005536510609090328,,,0.09352748841047287,,0.000910756760276854,0.0812692642211914,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222999,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222999,,0.09256388247013092,,0.00368252070620656,,,0.06638083606958389,,0.0007673667860217392,0.05755455791950226,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223049,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223049,,0.09284155070781708,,0.0026116790249943733,,,0.07417219877243042,,0.0011417609639465809,0.0630912035703659,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223099,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223099,,0.09263978898525238,,0.003195555880665779,,,0.06363478302955627,,0.0024153715930879116,0.05651875585317612,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223149,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223149,,0.09286126494407654,,0.0059751179069280624,,,0.06823746860027313,,0.001076951390132308,0.06164204329252243,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223199,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223199,,0.09255117923021317,,0.002510386984795332,,,0.05834922194480896,,0.0008434145711362362,0.05003317445516586,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223249,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223249,,0.09399189054965973,,0.003967012278735638,,,0.054856859147548676,,0.0011152478400617838,0.04896774888038635,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223299,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223299,,0.09294521808624268,,0.001801240723580122,,,0.051696643233299255,,0.001735309953801334,0.04489386826753616,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223349,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223349,,0.09273479878902435,,0.004417511634528637,,,0.06046978384256363,,0.0018380697583779693,0.05463140830397606,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223399,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223399,,0.09271818399429321,,0.005310930777341127,,,0.06829343736171722,,0.0012060832232236862,0.061151765286922455,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223449,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223449,,0.0932106226682663,,0.006514439824968576,,,0.058017488569021225,,0.0034445105120539665,0.05637294426560402,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223499,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223499,,0.09262347221374512,,0.0180736742913723,,,0.09689761698246002,,0.0021575824357569218,0.09774935245513916,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223549,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223549,,0.0939941257238388,,0.0038887509144842625,,,0.06408004462718964,,0.0010318431304767728,0.05618462711572647,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223599,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223599,,0.09373737871646881,,0.004329546820372343,,,0.0690968781709671,,0.0019569634459912777,0.061564020812511444,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223649,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223649,,0.0929650366306305,,0.004592554643750191,,,0.058056700974702835,,0.0011701993644237518,0.05220811441540718,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223699,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223699,,0.09296295046806335,,0.0021363976411521435,,,0.08725988864898682,,0.0019761761650443077,0.07392048090696335,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223749,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223749,,0.09300267696380615,,0.0036276630125939846,,,0.06557078659534454,,0.0031035372521728277,0.05918783321976662,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223799,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223799,,0.09244409203529358,,0.002917651552706957,,,0.07384811341762543,,0.0012239222414791584,0.0632200613617897,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223849,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223849,,0.09285211563110352,,0.0039102728478610516,,,0.07642877846956253,,0.0026735253632068634,0.06772682070732117,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223899,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223899,,0.09287019073963165,,0.0020076092332601547,,,0.0973401740193367,,0.0009313799673691392,0.08081113547086716,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223949,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223949,,0.09273548424243927,,0.003321539144963026,,,0.0613396093249321,,0.0008986190659925342,0.05329184979200363,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223999,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223999,,0.092953160405159,,0.0038635411765426397,,,0.06938525289297104,,0.0018349825404584408,0.06120672821998596,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224049,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224049,,0.09257830679416656,,0.0029703122563660145,,,0.078235924243927,,0.0011221946915611625,0.06668124347925186,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224099,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224099,,0.09381163120269775,,0.002240841742604971,,,0.06018202006816864,,0.0009710364975035191,0.05135749280452728,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224149,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224149,,0.09261555969715118,,0.002849321346729994,,,0.06677691638469696,,0.0011501491535454988,0.0574210025370121,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224199,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224199,,0.09266722947359085,,0.050502073019742966,,,0.10807137936353683,,0.0026031220331788063,0.13956230878829956,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224249,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224249,,0.09395556896924973,,0.0034964666701853275,,,0.11134937405586243,,0.0009305243147537112,0.09350648522377014,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224299,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224299,,0.0931769609451294,,0.004324653185904026,,,0.07085520029067993,,0.0011072573252022266,0.06211606413125992,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224349,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224349,,0.09280814230442047,,0.006114982068538666,,,0.04897921904921532,,0.0019560386426746845,0.047254398465156555,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224399,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224399,,0.09500008076429367,,0.0061659738421440125,,,0.08026020228862762,,0.002164212753996253,0.0725383460521698,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224449,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224449,,0.09262914955615997,,0.0021580765023827553,,,0.07651999592781067,,0.0009428990888409317,0.06431697309017181,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224499,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224499,,0.093179851770401,,0.005795848090201616,,,0.07651908695697784,,0.001475826371461153,0.06848694384098053,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224549,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224549,,0.09237605333328247,,0.0018792193150147796,,,0.04490410536527634,,0.0015837769024074078,0.03938627988100052,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224599,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224599,,0.09354239702224731,,0.0066629452630877495,,,0.06165729835629463,,0.0016459207981824875,0.05763470381498337,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224649,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224649,,0.09309929609298706,,0.003792597446590662,,,0.07674708217382431,,0.0011202810565009713,0.06631053984165192,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224699,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224699,,0.0928061455488205,,0.002326549729332328,,,0.048545464873313904,,0.002188652055338025,0.04335157573223114,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224749,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224749,,0.09258804470300674,,0.003937827423214912,,,0.07525628060102463,,0.001698753098025918,0.06584160774946213,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224799,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224799,,0.09262238442897797,,0.0044398233294487,,,0.062405776232481,,0.0027650671545416117,0.05712950974702835,,6144.0
,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224849,,,,,,,,,,,,
